Product Name,Rating,Reviews,cluster_id
LG G3 S D722 8GB Unlocked GSM 4G LTE Quad-Core Android 4.4 Smartphone (Titanium),5,Excellent product. Very satisfied.,0
LG G3 S D722 8GB Unlocked GSM 4G LTE Quad-Core Android 4.4 Smartphone (Titanium),1,"I bought this phone thinking it had 4G and was the actual G3 but I was sadly mistaken, the phone doesn't even get 3G it gets the one below it. Also the phone is the best version, a smaller version with less features than the actual G3. Don't pet the price fool you, it may be cheap but it is not worth it, trust me",1
LG G3 S D722 8GB Unlocked GSM 4G LTE Quad-Core Android 4.4 Smartphone (Titanium),4,Great phone! really fast!,2
LG G3 S D722 8GB Unlocked GSM 4G LTE Quad-Core Android 4.4 Smartphone (Titanium),3,OK,3
LG G3 S D722 8GB Unlocked GSM 4G LTE Quad-Core Android 4.4 Smartphone - Silk White,3,I ordered the phone and a day later it was here. At first the phone didn't appear to be working with my SIM card but it worked eventually. I honestly thought I was ordering the regular LG G3 I have never heard of the LG G3 s that part should be a bit more clear to the buyer. This is a smaller phone than the regular LG G3. I love big phones so I'm not 100% in love. The phone is ok though. Just not what I expected to be delivered.,0
LG G3 S D722 8GB Unlocked GSM 4G LTE Quad-Core Android 4.4 Smartphone - Silk White,5,excellent,1
LG G3 S D722 8GB Unlocked GSM 4G LTE Quad-Core Android 4.4 Smartphone - Silk White,5,Excellent phone,2
LG G3 S D722 8GB Unlocked GSM 4G LTE Quad-Core Android 4.4 Smartphone - Silk White,1,it is a piece of garbage never worked good,3
LG G3 S D722 8GB Unlocked GSM 4G LTE Quad-Core Android Cell Phone - Gold,1,it is a piece of garbage never worked good,0
LG G3 S D722 8GB Unlocked GSM 4G LTE Quad-Core Android Cell Phone - Gold,5,Excellent phone,1
LG G3 S D722 8GB Unlocked GSM 4G LTE Quad-Core Android Cell Phone - Gold,5,excellent,2
LG G3 S D722 8GB Unlocked GSM 4G LTE Quad-Core Android Cell Phone - Gold,3,I ordered the phone and a day later it was here. At first the phone didn't appear to be working with my SIM card but it worked eventually. I honestly thought I was ordering the regular LG G3 I have never heard of the LG G3 s that part should be a bit more clear to the buyer. This is a smaller phone than the regular LG G3. I love big phones so I'm not 100% in love. The phone is ok though. Just not what I expected to be delivered.,3
LG G3 S D722 8GB Unlocked GSM Quad-Core Android 4.4 Cell Phone - Gold,1,"This phone sucks. It is slow, it doesn't let me run more than one app at once and the storage is almost nonexistent. This is definitely one of my biggest purchase regrets. And even more sad that I waited more than a month to try it out.",0
LG G3 S D722 8GB Unlocked GSM Quad-Core Android 4.4 Cell Phone - Gold,3,Its ok,1
LG G3 S D722 8GB Unlocked GSM Quad-Core Android 4.4 Cell Phone - Gold,5,Exelente,2
LG G3 S D722 8GB Unlocked GSM Quad-Core Android 4.4 Cell Phone - Gold,5,Excellent product. Very satisfied.,3
"LG G3 Stylus 3G D690, Dual Sim, 8GB, Unlocked (Gold) -International Version (No Warranty)",5,great phone. love it.,0
"LG G3 Stylus 3G D690, Dual Sim, 8GB, Unlocked (Gold) -International Version (No Warranty)",2,I bought this phone about 3 months ago. Now it's completely unresponsive even after hard resets. Although the time i had with the phone was ok.,1
"LG G3 Stylus 3G D690, Dual Sim, 8GB, Unlocked (Gold) -International Version (No Warranty)",4,A bit slow sometimes but I love it. Excellent battery,2
"LG G3 Stylus 3G D690, Dual Sim, 8GB, Unlocked (Gold) -International Version (No Warranty)",4,It is great,3
"LG G3 Stylus 3G D690, Dual Sim, 8GB, Unlocked (White) - International Version (No Warranty)",1,I tried to set up the phone with my T-Mobile carrier but it will not take. the phone is nice but useless.,0
"LG G3 Stylus 3G D690, Dual Sim, 8GB, Unlocked (White) - International Version (No Warranty)",5,great phone. love it.,1
"LG G3 Stylus 3G D690, Dual Sim, 8GB, Unlocked (White) - International Version (No Warranty)",5,excelente,2
"LG G3 Stylus 3G D690, Dual Sim, 8GB, Unlocked (White) - International Version (No Warranty)",4,"The resolution on this phone is AWESOME...like the LG tv! The charger came broken but luckily, this works with a universal so itz still worth it.",3
LG G3 VS985 32GB Verizon Wireless CDMA + GSM 4G LTE Smartphone w/ 13MP Camera - White (Certified Refurbished),4,"This was a replacement phone for me. I had an LG G3 that one day the sim card decided to not be recognized in. I have the same SIM card in this new (uses) LG G3 and so far so good. I am assuming the contacts on the old phone got too hot. The phone came as described. I am glad I payed the $50 extra and sprang for the reconditioned phone. It had a new battery, covers and a wall charger. I had had a a problem with people hearing me on my old phone and this one seems better. Overall I like this phone. I was not ready to buy an updated version yet and I had not decided what kind of phone I wanted next so this is why I went with the used phone. The latest LG reviews were dismal for the G5 so I will probably wait til the next LG version comes out and see what the reviews say about it and possibly consider upgrading then.",0
LG G3 VS985 32GB Verizon Wireless CDMA + GSM 4G LTE Smartphone w/ 13MP Camera - White (Certified Refurbished),3,"I've only had this phone for a few days. It is not new, but Refurbished. One thing I noticed immediately is that the battery drains very quickly ,,, even with my very limited use, it does not stay charged through a full day. I am rarely on calls, few text, no facebook, no music, no videos.I chose this phone because it was recommended to me. I needed an Unlocked phone with dual SIM.",1
LG G3 VS985 32GB Verizon Wireless CDMA + GSM 4G LTE Smartphone w/ 13MP Camera - White (Certified Refurbished),1,When I receive my phone and took it out the box the screen was coming off and when I try to push the screen back down at popped right right back off. Im sending this phone back for and exchange I'd be very careful when buying from these people,2
LG G3 VS985 32GB Verizon Wireless CDMA + GSM 4G LTE Smartphone w/ 13MP Camera - White (Certified Refurbished),5,"Excellent Phone, works great!",3
LG G3 VS985 32GB Verizon wireless CDMA/ GSM Unlocked 4G LTE Smartphone Red (Certified Refurbished),3,"Love the phone, but when I received it all it would do is turn on and off over and over again and never actually came on... I googled common issues with this phone and the battery is definitely a popular issue. So I bought a replacement battery and now it works great! Glad it was an easy $10 fix because I did not want to have to send it back and wait for another phone.",0
LG G3 VS985 32GB Verizon wireless CDMA/ GSM Unlocked 4G LTE Smartphone Red (Certified Refurbished),5,"Excellent Phone, works great!",1
LG G3 VS985 32GB Verizon wireless CDMA/ GSM Unlocked 4G LTE Smartphone Red (Certified Refurbished),5,like newvery happy,2
LG G3 VS985 32GB Verizon wireless CDMA/ GSM Unlocked 4G LTE Smartphone Red (Certified Refurbished),1,Absolutely horrible. I put the battery in and started up the phone. The battery had 40% life. I waited to program it and the phone kept turning on and off repeatedly. The battery was at 9% after 1 minute. Poor seller. Poor quality control.,3
LG G3 Vigor D725 8GB Unlocked GSM 4G LTE Quad-Core Android 4.4 Smartphone w/ 8MP Camera - Silk White (No Warranty),2,"I thought that I was buying a Decent phone but next time I will read the complete title. The Bluetooth system on the phone disconnects, when you launch any app on your phone or when you turn off the screen I would recommend just getting the LG G3 for just a few more dollars.",0
LG G3 Vigor D725 8GB Unlocked GSM 4G LTE Quad-Core Android 4.4 Smartphone w/ 8MP Camera - Silk White (No Warranty),5,muy bueno,1
LG G3 Vigor D725 8GB Unlocked GSM 4G LTE Quad-Core Android 4.4 Smartphone w/ 8MP Camera - Silk White (No Warranty),5,Great phone,2
LG G3 Vigor D725 8GB Unlocked GSM 4G LTE Quad-Core Android 4.4 Smartphone w/ 8MP Camera - Silk White (No Warranty),1,"Arrived late when I bought it, mobile data doesn't work, can only use wifi. Do not buy it.",3
LG G4 H810 32GB Unlocked GSM 4G LTE Hexa-Core Android Smartphone w/ 16MP Camera - Metallic Black,1,"The LG G4 that I purchased from Y&ECLOSEOUTS was completely different from the description. Yes the apperence of the phone was good, however the phone itself was not capable of basic functionality, (i.e., making calls, taking pictures, ect). In Y&ECLOSEOUTS description, they claimed that their product was tested and fully functional, they also claimed that their product was unlocked. The LG G4 that i recieved from Y&ECLOSEOUTS came locked to T-mobile only. In any case, this phone is useless and is in the process of being returned back to Y&ECLOSEOUTS, and I bet they will charge me to return their useless, defective phone. Buyers be careful.",0
LG G4 H810 32GB Unlocked GSM 4G LTE Hexa-Core Android Smartphone w/ 16MP Camera - Metallic Black,2,"Hello, I bought this cell phone as new and Im having multiple battery issues from the very beggining constantly showing an ""Invalid Battery"" error and a blackscreen telling me to refer to users guide. I am starting to think the battery is fake which makes no sense since the seller had good reviews and the phone specs where great also starts displaying data that isn’t real, which causes the phone to turn off before reaching the 0%.",1
LG G4 H810 32GB Unlocked GSM 4G LTE Hexa-Core Android Smartphone w/ 16MP Camera - Metallic Black,5,good phone love it,2
LG G4 H810 32GB Unlocked GSM 4G LTE Hexa-Core Android Smartphone w/ 16MP Camera - Metallic Black,1,purchased a new phone but instead received a used worn out phone,3
LG G4 H811 32GB Metallic Gray Smartphone for T-Mobile (Certified Refurbished),5,Can't even tell it's used! :),0
LG G4 H811 32GB Metallic Gray Smartphone for T-Mobile (Certified Refurbished),5,"Arrived in a nicely packed box, like new. It immediately updated after charging and works really well. So far, battery is pretty good for such a powerful phone and high resolution screen. Snappy system so far. I had to Google various system settings and install my favorite default apps but now this phone is set up and works well. Works well with Google cardboard, Bluetooth speakers, and the camera is surprisingly awesome with 60fps and dual camera and manual modes. After lots off gaming use it can get pretty warm, but nothing to worry about.",1
LG G4 H811 32GB Metallic Gray Smartphone for T-Mobile (Certified Refurbished),5,"Great phone. It was a refurbished product, but arrived in like new condition and so far has worked great.",2
LG G4 H811 32GB Metallic Gray Smartphone for T-Mobile (Certified Refurbished),2,I had to return the item because my T-Mobile provider rejected it for an outstanding balance on the phone I received.,3
LG G4 H811 32GB Unlocked GSM 4G LTE Hexa-Core Android Smartphone w/ 16MP Camera - Brown Leather,1,purchased a new phone but instead received a used worn out phone,0
LG G4 H811 32GB Unlocked GSM 4G LTE Hexa-Core Android Smartphone w/ 16MP Camera - Brown Leather,5,good phone love it,1
LG G4 H811 32GB Unlocked GSM 4G LTE Hexa-Core Android Smartphone w/ 16MP Camera - Brown Leather,5,Excellent,2
LG G4 H811 32GB Unlocked GSM 4G LTE Hexa-Core Android Smartphone w/ 16MP Camera - Brown Leather,2,the battery dies to fast that's...,3
LG G4 H815 32GB Unlocked GSM Hexa-Core Android 5.1 Smartphone - Titan Gray,5,"Amazing cool reliable phone, love it.",0
LG G4 H815 32GB Unlocked GSM Hexa-Core Android 5.1 Smartphone - Titan Gray,1,AWFUL PRODUCT DO NOT BUYlOnly two months of use and the phone went crazy. The worst part is that LG knows. if you read de review of the phone on youtube yo will see a lot of people with the same problemthe phone have a problem keeps a bootloop problem.... this phone is uselees.... Do not Buythis is a scam beware,1
LG G4 H815 32GB Unlocked GSM Hexa-Core Android 5.1 Smartphone - Titan Gray,5,all good,2
LG G4 H815 32GB Unlocked GSM Hexa-Core Android 5.1 Smartphone - Titan Gray,1,"LG G4 H815 32GB Unlocked GSM Hexa-Core Android 5.1 Smartphone - Titan GraySince the first moment that I have it, I can't use wi-fi. It seems to be a factory fail but I can't use it at all.",3
LG G4 H815 5.5-Inch Factory Unlocked Smartphone (Metallic Gold) - International Stock (No Warranty),5,Great.,0
LG G4 H815 5.5-Inch Factory Unlocked Smartphone (Metallic Gold) - International Stock (No Warranty),1,"DO NOT BUY. Bought this September 27, 2015. It's now July 2016. I've never damaged the phone, not even a screen scratch. The phone refuses to turn on. Took it to a repair shop and they couldn't fix it. They said they get the problem a lot and have only been able to fix 1.(((((Its problem is a boot loop. Look it up in conjunction with the G4)))))The international version (H815), especially, is prone to it apparently. Didn't know that when I bought it, and 9 months later I'm out almost $500 (what I paid earlier.) Since this junk has no warranty, LG can't/won't repair or replace it.The phone was great while it worked, especially the camera. Everything else was par with the other flagship phones now (Galaxy, Note..).In short, you may think your phone won't have this problem, but whatcha gonna do if it does? There's no warranty and it's unrepairable. You'll lose everything that wasn't backed up (like I did). Stick with either the non-international version of this phone (is unlocked really that worth a dead phone? not to me anymore.) or something else entirely.",1
LG G4 H815 5.5-Inch Factory Unlocked Smartphone (Metallic Gold) - International Stock (No Warranty),5,Everything was perfect! I really recomend this seller!,2
LG G4 H815 5.5-Inch Factory Unlocked Smartphone (Metallic Gold) - International Stock (No Warranty),5,Great phone. Comes in good condition.,3
"LG G4 H815 Factory Unlocked Cellphone, International Version No Warranty, 32GB, Brown Leather",2,"I had this phone from October 2015 and it suddenly crashed and permanently stopped working a month ago. I'm completely disappointed. I once gave it a review of 5 stars but I have to take it back. The phone is now completely useless No warning what so ever, just crashed. I took it to be looked at and they concluded that the phone has a hardware problem. I contacted Amazon and LG with no help what so ever from either party.I'm done with this phone.",0
"LG G4 H815 Factory Unlocked Cellphone, International Version No Warranty, 32GB, Brown Leather",5,great phone :),1
"LG G4 H815 Factory Unlocked Cellphone, International Version No Warranty, 32GB, Brown Leather",1,"I made the unfortunate mistake of purchasing this phone in June of last year without realizing that it was the international version (H815) and spent over 500 dollars on it thinking I was in good hands. The phone itself was amazing for the past 11 months .. and then one day I was texting and the phone decided to turn off. It then went into a 'bootloop' which means it never gets past the LG loading image. I of course went to google the issue and low and behold there was a slew of people with this exact model and the same issue. Needless to say LG will not repair the phone at cost or under warranty (and it is still under warranty) because it's an international version and I'm in the US. I'll chalk this one up as an expensive loss but LG really needs to stand by their product. I went and spent another 500 dollars on a quality Nexus 6P product instead. DO NOT BUY THIS PHONE unless you want an expensive paperweight, in which case I have an expensive leatherbound phone to sell you.......",2
"LG G4 H815 Factory Unlocked Cellphone, International Version No Warranty, 32GB, Brown Leather",5,Excellent!,3
LG G4 Leon LTE MS345 SmartPhone (MetroPCS),1,Poor,0
LG G4 Leon LTE MS345 SmartPhone (MetroPCS),5,An excellent phone at a very smart price!,1
LG G4 Leon LTE MS345 SmartPhone (MetroPCS),5,My son loves it,2
LG G4 Leon LTE MS345 SmartPhone (MetroPCS),1,My lg is suppose to be bigger than this 😣😩,3
LG G4 Power Charger Pack (2900mAh Battery BCK-4800 + Charging Cradle) 100% Genuine Guarantee,5,Excellent condition. Very convenient to use with my other battery vs. Having to have it plugged in all the time.,0
LG G4 Power Charger Pack (2900mAh Battery BCK-4800 + Charging Cradle) 100% Genuine Guarantee,5,"This charger/battery pack is great! I got it for the LG G4 and the battery works perfect. The white charger plugs in to any micro USB and holds the spare battery, it opens like a little book. Would highly recommend for anyone whose LG G4 battery is dying too fast on them. I swap the batteries in the morning so that I always have a fully charged one once i start the day.",1
LG G4 Power Charger Pack (2900mAh Battery BCK-4800 + Charging Cradle) 100% Genuine Guarantee,5,Love it!,2
LG G4 Power Charger Pack (2900mAh Battery BCK-4800 + Charging Cradle) 100% Genuine Guarantee,5,Fits and works great. I would buy again.,3
"LG G4 Stylus H540 5.7"" LCD Unlocked World Phone 8GB (White) International model, no warranty",5,Great phone looks cool useful just great,0
"LG G4 Stylus H540 5.7"" LCD Unlocked World Phone 8GB (White) International model, no warranty",1,I wouldnt connect to any sever,1
"LG G4 Stylus H540 5.7"" LCD Unlocked World Phone 8GB (White) International model, no warranty",1,"It is not the phone i ordered.I paid for a Lg G4 Stylus 2GB Ram, 16GB internal memory. Got it shipped to a friend, it was a gift for my wife. Instead got a 1GB Ram & 8GB internal memory.as a resultTHE PHONE LAGSPICTURE QUALITY IS NOT OPTIMUMMULTIPLE APPS ARE A TORTUREDunno if i can returnn the phone as i am not in the USA.Such a huge dissapointment",2
"LG G4 Stylus H540 5.7"" LCD Unlocked World Phone 8GB (White) International model, no warranty",5,excellent,3
"LG G4 Unlocked Smartphone with 32GB Internal Memory, 16 MP Camera and 5.5-Inch IPS Quantum Display for GSM and CDMA, US Warranty (Black Leather)",2,The phone was not compatible with my Sprint service even though it said it did. Not to reliable.,0
"LG G4 Unlocked Smartphone with 32GB Internal Memory, 16 MP Camera and 5.5-Inch IPS Quantum Display for GSM and CDMA, US Warranty (Black Leather)",5,"Initially I received the phone with a small hair of pixels that were unresponsive on the screen. Barely noticeable in strong light, but certainly on dark screens and in camera mode. The phone is being replaced with much help from Amazon customer service, but I did contact LG, who was also willing to take it into their factory for service. The G4 itself has thus far been very user-friendly, and I have enjoyed the ease of set-up, linking and pairing, low-light camera quality, customization, weight, one-handed ability... It seems to be a good phone. And with a removable battery and the ease of adding storage, it really is great for the money.",1
"LG G4 Unlocked Smartphone with 32GB Internal Memory, 16 MP Camera and 5.5-Inch IPS Quantum Display for GSM and CDMA, US Warranty (Black Leather)",5,This is a amazing phone for the price. One of the best. Highly recommend.,2
"LG G4 Unlocked Smartphone with 32GB Internal Memory, 16 MP Camera and 5.5-Inch IPS Quantum Display for GSM and CDMA, US Warranty (Black Leather)",5,Excelente Producto!,3
LG G5 H860 32GB 5.3-Inch 16MP + 8MP Dual SIM LTE FACTORY UNLOCKED Smartphone - International Stock No Warranty (GOLD),5,"I previously used the LG G4 and I fell in love with the camera quality. People say buy an iPhone, but I personally have never been an iOS fan and definitely never been a fan of their overpriced, fragile, bendy pieces of metal. However, when I get hold of the G5 at a fraction of the cost of an iPhone, with Android 6.0.1 raring to go, I fell in love with it instantly. It is a super light phone, with an amazing display and one of the best cameras I have used in a while.Also, I don't leave it on charge overnight, because I don't need to as I can just plug it in 30 mins before leaving for work and it charges up to 100% in that time. It has a 'fast charge' feature with a new nonconventional USB charging cable, unlike the normal micro USB.The phone is quite modular, so you can buy additional battery addons and camera addons to get the most out of the device. The phone is fast, has fingerprint lock and has a very nice wide display.I would highly recommend this phone over many phones including the iPhone 7 (as that phone is garbage).",0
LG G5 H860 32GB 5.3-Inch 16MP + 8MP Dual SIM LTE FACTORY UNLOCKED Smartphone - International Stock No Warranty (GOLD),5,Very good,1
LG G5 H860 32GB 5.3-Inch 16MP + 8MP Dual SIM LTE FACTORY UNLOCKED Smartphone - International Stock No Warranty (GOLD),1,"This is my first and last time buying anything from this third party company. I got this phone early August and was already having power/lock button response issues 2 weeks after I received the phone. I kept the phone in cool environments, never dropped it and never rooted it. After two months of ownership the phone goes into a boot-loop and forces me to do a hard reset in order for me to even gain access to the home screen. LG US wouldn't warranty the phone out due to it being an international product and the third party offered no refund of any sort and was patronizing to boot. It is now October and the power/lock button has now completely ceased to function. This H860 model is actually a sub-par, cheap version of the G5. I would not recommend ANYONE to buy this phone or from this third party.",2
LG G5 H860 32GB 5.3-Inch 16MP + 8MP Dual SIM LTE FACTORY UNLOCKED Smartphone - International Stock No Warranty (GOLD),5,"great phone, working well!",3
LG G5 H860 32GB 5.3-Inch 16MP + 8MP Dual SIM LTE FACTORY UNLOCKED Smartphone - International Stock No Warranty (PINK),5,Very good,0
LG G5 H860 32GB 5.3-Inch 16MP + 8MP Dual SIM LTE FACTORY UNLOCKED Smartphone - International Stock No Warranty (PINK),5,"great phone, working well!",1
LG G5 H860 32GB 5.3-Inch 16MP + 8MP Dual SIM LTE FACTORY UNLOCKED Smartphone - International Stock No Warranty (PINK),1,"This is my first and last time buying anything from this third party company. I got this phone early August and was already having power/lock button response issues 2 weeks after I received the phone. I kept the phone in cool environments, never dropped it and never rooted it. After two months of ownership the phone goes into a boot-loop and forces me to do a hard reset in order for me to even gain access to the home screen. LG US wouldn't warranty the phone out due to it being an international product and the third party offered no refund of any sort and was patronizing to boot. It is now October and the power/lock button has now completely ceased to function. This H860 model is actually a sub-par, cheap version of the G5. I would not recommend ANYONE to buy this phone or from this third party.",2
LG G5 H860 32GB 5.3-Inch 16MP + 8MP Dual SIM LTE FACTORY UNLOCKED Smartphone - International Stock No Warranty (PINK),5,I was very concerned about this device seeing all those negative reviews i am not a first timer in line of specs and perfomance of smartphones everbody is samsung i had all which i am use to but i decided i want something new . and i went for it and boy did this phone exseed my expectations the phone is great battery life good carried me almost two days with moderate use i am happy that i took the chance i have 860 model dual sim the memory card slot is also served as a second sim so you have the option either use a sd card or another sim. So in shorter terms this phone is fantastic i love myself this was an honest review done on my behalf,3
LG G5 H860 32GB 5.3-Inch 16MP + 8MP Dual SIM LTE FACTORY UNLOCKED Smartphone - International Stock No Warranty (SILVER),5,Love it,0
LG G5 H860 32GB 5.3-Inch 16MP + 8MP Dual SIM LTE FACTORY UNLOCKED Smartphone - International Stock No Warranty (SILVER),5,"great phone, working well!",1
LG G5 H860 32GB 5.3-Inch 16MP + 8MP Dual SIM LTE FACTORY UNLOCKED Smartphone - International Stock No Warranty (SILVER),4,Only thing to improve is the battery capacity.,2
LG G5 H860 32GB 5.3-Inch 16MP + 8MP Dual SIM LTE FACTORY UNLOCKED Smartphone - International Stock No Warranty (SILVER),5,Very good,3
"LG G5 H860 5.3"" 32GB ROM 4GB RAM Dual Sim Snapdragon 820 Quad-Core 4G LTE Smartphone - (International Version/No Warranty) (Gold)",5,this is a great phone,0
"LG G5 H860 5.3"" 32GB ROM 4GB RAM Dual Sim Snapdragon 820 Quad-Core 4G LTE Smartphone - (International Version/No Warranty) (Gold)",5,shipped on time. as described,1
"LG G5 H860 5.3"" 32GB ROM 4GB RAM Dual Sim Snapdragon 820 Quad-Core 4G LTE Smartphone - (International Version/No Warranty) (Gold)",5,great product.,2
"LG G5 H860 5.3"" 32GB ROM 4GB RAM Dual Sim Snapdragon 820 Quad-Core 4G LTE Smartphone - (International Version/No Warranty) (Gold)",5,"After a few days with the LG G5 I am very pleased with the phone.It is my first LG product and my requirements were a dual sim phone with a good camera.Like most I have read all the professional reviews and feedbacks from Amazon before I made my decision, and it was very useful.The phone does take great pictures and as I travel quite a bit (US Merchant Marine) I like the dual sim card which allows me to keep Tmobile card in one slot and a local card in the other.Anyhow the phone works great and the wide angle camera is quite useful when taking scenery pictures.So once and over a good product from LG.",3
"LG G5 H860 5.3"" 32GB ROM 4GB RAM Dual Sim Snapdragon 820 Quad-Core 4G LTE Smartphone - (International Version/No Warranty) (Silver)",5,great product.,0
"LG G5 H860 5.3"" 32GB ROM 4GB RAM Dual Sim Snapdragon 820 Quad-Core 4G LTE Smartphone - (International Version/No Warranty) (Silver)",5,this is a great phone,1
"LG G5 H860 5.3"" 32GB ROM 4GB RAM Dual Sim Snapdragon 820 Quad-Core 4G LTE Smartphone - (International Version/No Warranty) (Silver)",1,I gave them the right direction. And they did not want it delivered to the house. I miss by not being at home. I hope my money back soon.. 😠😠,2
"LG G5 H860 5.3"" 32GB ROM 4GB RAM Dual Sim Snapdragon 820 Quad-Core 4G LTE Smartphone - (International Version/No Warranty) (Silver)",5,"Well.i got the LG G5 gold dual sim version.this phone is good balance flagship 2016 celphone.why?here we go.If you don't like the design of g5,so there is no many to say,just jump up to another model.As a reseller of celphone,i had used s7 and s7edge,iphone 6s,iphone SE,etc....The price:i got the g5 520$,now it just 480 around.s7 550$ and his big brother s7 edge 650around(factory unlocked international model),iphone 6s is more expensive with 64gb(16gb is a pain for ios 9 and no micro sd slot!).so you can tell.I got this g5 dual sim and i can use the sim 2 for mobile data!!!means you can use sim 1 or sim 2 with your 3 or 4G mobile datas.many models out there with dual sim just sim 1 can do that,sim2 just for 2G means phone call and text message.but now g5 can use both for 3 or 4GQuality:good build body on g5,it made in korea!not in china taiwan Indonesia etc....only in Korea.it has metallic body but very light weight.Very fast finger print sensor,with one touch on it to unlock the screen,no click first like s7 or iphone.i like it that way of g5.The camera:g5 has a great camera with wild angle catch.and good shot on low light place.and has more natural colors.you can see the test on youtube vs iphone and s7 s7 edge.performance:i play modern combat 5 everyday,on g5 it runs very fast and smooth,more than s7,but on iphone is better than g5.cause ios is faster than android.g5 did its best.Bettery:enough for one day use for me,but you can chande bettery on g5 if you have a second one or when you need a new one,which you can't make this happen on s7 or iphone.Screen:LG made the first 2k screen on g3,now on g5 it just better than before,has better UI and resolution than iphone and s7 for me(maybe i had sold too many samsung phones,the samsung UI is boring already for me,and on iphone it never changes!)So,lg g5 is not a phone to show case,but if you want a phone between price and performance,g5 is a good choice of flagship 2016.hope this help for you!",3
"LG Google Nexus 5 D820 16GB Unlocked GSM 4G LTE Quad-Core Smartphone, Black w/ 8MP Camera (Certified Refurbished)",5,"Product came in fantastic condition, looks and behaves as if it were brand new. Already updated to Android 6.0.1 Marshmallow and I'm loving it, very responsive phone. Great value. The only downside would be the charger that it came with is abysmal, charges it very slowly, and battery life can vary.",0
"LG Google Nexus 5 D820 16GB Unlocked GSM 4G LTE Quad-Core Smartphone, Black w/ 8MP Camera (Certified Refurbished)",5,Excelente producto,1
"LG Google Nexus 5 D820 16GB Unlocked GSM 4G LTE Quad-Core Smartphone, Black w/ 8MP Camera (Certified Refurbished)",5,Excellent phone in excellent condition.,2
"LG Google Nexus 5 D820 16GB Unlocked GSM 4G LTE Quad-Core Smartphone, Black w/ 8MP Camera (Certified Refurbished)",2,"The phone model itself is really nice, but this refurb from chubbiestech, the battery had about 8 hours life, and the wifi quit working less than 3 days after getting it. It did look pretty professionally done. Screen and case looked good, but the phone had some manufacturer defects. I don't have time to keep dealing with this, so I'm returning for a refund and buying new,",3
"LG Google Nexus 5 D820 16GB Unlocked GSM 4G LTE Quad-Core Smartphone, White w/ 8MP Camera (Certified Refurbished)",5,Excelente producto,0
"LG Google Nexus 5 D820 16GB Unlocked GSM 4G LTE Quad-Core Smartphone, White w/ 8MP Camera (Certified Refurbished)",5,Excellent phone in excellent condition.,1
"LG Google Nexus 5 D820 16GB Unlocked GSM 4G LTE Quad-Core Smartphone, White w/ 8MP Camera (Certified Refurbished)",5,"Product came in fantastic condition, looks and behaves as if it were brand new. Already updated to Android 6.0.1 Marshmallow and I'm loving it, very responsive phone. Great value. The only downside would be the charger that it came with is abysmal, charges it very slowly, and battery life can vary.",2
"LG Google Nexus 5 D820 16GB Unlocked GSM 4G LTE Quad-Core Smartphone, White w/ 8MP Camera (Certified Refurbished)",1,"Phone arrived in a defective state. Won't stay on for more than 5 seconds before turning off and then back on again. I thought I ordered a refurbished phone, but I guess I accidentally ordered a ""refix"" phone that I have to repair on my own to get it to function. My mistake.",3
LG Google Nexus 5 D820 Black 32GB GSM Unlocked (Certified Refurbished),5,Excelente,0
LG Google Nexus 5 D820 Black 32GB GSM Unlocked (Certified Refurbished),3,"The phone was in nice condition BUT after a week of use it started shutting down randomly. The only way to get it to turn on was to plug it in. The battery was not drained it was just turning off. After researching, I found that I have to replace the battery. I am hoping that changing the battery fixes the issue otherwise I will have wasted my money.",1
LG Google Nexus 5 D820 Black 32GB GSM Unlocked (Certified Refurbished),5,"I've been using this phone for about 4 months now and I haven't had a single issue. It came in a generic box with a cable ( I don't recall it coming with a plug but maybe it did?) and it worked right out of the box. It didn't look like it was refurbished at all, it looked brand new. I do wish that it came with the tool needed to get the SIM card slot open but a sewing needle worked fine. The display is excellent and the battery life is pretty good. This phone does not disappoint.",2
LG Google Nexus 5 D820 Black 32GB GSM Unlocked (Certified Refurbished),5,"Great phone, like new",3
LG Google Nexus 5 D821 16GB Factory Unlocked (Red) - No 4G in USA - International Version No Warranty,5,"Excellent product, i recommend buying it",0
LG Google Nexus 5 D821 16GB Factory Unlocked (Red) - No 4G in USA - International Version No Warranty,5,Excellent. The best phone!,1
LG Google Nexus 5 D821 16GB Factory Unlocked (Red) - No 4G in USA - International Version No Warranty,1,The phone stopped working within a month of using it. The seller (Mobile Front) refuses to help. What a shame.,2
LG Google Nexus 5 D821 16GB Factory Unlocked (Red) - No 4G in USA - International Version No Warranty,5,Excelente,3
"LG Google Nexus 5 D821 32GB, 8MP, KitKat, Quad-Core Factory Unlocked - Red - No 4G in USA - International Version No Warranty",1,"This phone is unsealed, comes with none of the original nexus chargers headphones, etc. (Instead generic old lg ones) and APPEARS FAKE. I had the original 5 that I bought from Google and the camera was better, the screen was tougher. I cracked the screen on my last nexus after flinging it over a large distance. This phone I dropped from a foot high and revealed that there is a film over the top of the screen. Peeling off that film continues to crack the screen as you peel. The nexus lettering on the back of the phone as already fallen off ( after 2 weeks) which shouldn't happen anyway and using a program causes it to majorly overheat near the camera. DO NOT BUY THIS POECE OF SH*T",0
"LG Google Nexus 5 D821 32GB, 8MP, KitKat, Quad-Core Factory Unlocked - Red - No 4G in USA - International Version No Warranty",5,Great phone,1
